key,barrier_kcal,delta_g_rxn_kcal,barrier_qharm_kcal,delta_g_rxn_qharm_kcal,reactant_complex_key,reactant_cl_key,product_complex_key,product_c_radical_key,barrier_aarontools_rrho_kcal,delta_g_rxn_aarontools_rrho_kcal,barrier_qrrho_kcal,delta_g_rxn_qrrho_kcal,barrier_full_qrrho_kcal,delta_g_rxn_full_qrrho_kcal,delta_barrier_qharm_vs_original,delta_barrier_qharm_vs_at_rrho,delta_barrier_at_rrho_vs_original,delta_rxn_qharm_vs_original
B_00394_LB_00309_Cl_00601,28.29900127,-6.5783335,22.544668350170312,-6.421991093902279,B_00394_LB_00309_r,Cl_00601_r,B_00394_LB_00309_p,Cl_00601_p,18.927803127041454,-7.197121222296467,21.532747057479337,-6.6930311109741165,20.125294562551858,-6.879477225069185,-5.7543329198296895,3.6168652231288583,-9.371198142958548,0.1563424060977212
B_00394_LB_00309_Cl_00602,21.80696158,-14.74555975,17.15803929157106,-14.596341714855704,B_00394_LB_00309_r,Cl_00602_r,B_00394_LB_00309_p,Cl_00602_p,12.276604262182182,-15.371471842964533,15.58262622472807,-14.867489457243053,14.081846711598498,-15.04178297542107,-4.648922288428938,4.881435029388879,-9.530357317817817,0.14921803514429577
B_00394_LB_00309_Cl_00604,27.93393432,-10.20315,18.03645088222663,-11.540324248571329,B_00394_LB_00309_r,Cl_00604_r,B_00394_LB_00309_p,Cl_00604_p,16.197961807221812,-11.850268148202627,17.73628952169575,-11.784050268470489,16.56471504959176,-11.602703788611405,-9.897483437773367,1.8384890750048193,-11.735972512778186,-1.337174248571328
B_00394_LB_00309_Cl_00607,31.00207047,-10.70232625,20.887362072378924,-12.476714181942464,B_00394_LB_00309_r,Cl_00607_r,B_00394_LB_00309_p,Cl_00607_p,18.90113840996574,-12.73489796695808,20.457589108520402,-12.620678914217008,19.36185538031755,-12.60766876162158,-10.114708397621076,1.9862236624131846,-12.10093206003426,-1.7743879319424636
B_00394_LB_00309_Cl_00610,26.80519988,-11.180042,18.076827632655537,-11.466540001971346,B_00394_LB_00309_r,Cl_00610_r,B_00394_LB_00309_p,Cl_00610_p,16.117426423882087,-12.074837811049335,17.724936354620578,-11.817408343941995,16.544259773293337,-11.68499802694982,-8.728372247344463,1.9594012087734498,-10.687773456117913,-0.2864980019713457
B_00394_LB_00309_Cl_00613,22.53753472,-21.62735225,14.018605266733392,-20.882774867689783,B_00394_LB_00309_r,Cl_00613_r,B_00394_LB_00309_p,Cl_00613_p,10.392222075566467,-21.857770628618518,13.045399843882006,-21.157551484385227,11.595536281266794,-21.484763863325586,-8.518929453266608,3.6263831911669246,-12.145312644433533,0.7445773823102186
B_00394_LB_00309_Cl_00615,29.17275737,-4.844802,19.71241668420797,-4.538011922410954,B_00394_LB_00309_r,Cl_00615_r,B_00394_LB_00309_p,Cl_00615_p,17.579621392972044,-5.160494391903953,19.180253233572923,-4.772835496842259,18.180253560323834,-4.906034361323389,-9.46034068579203,2.132795291235926,-11.593135977027956,0.30679007758904575
B_00394_LB_00309_Cl_00619,22.3170375,-12.77018975,14.911550476441002,-12.641297692243942,B_00394_LB_00309_r,Cl_00619_r,B_00394_LB_00309_p,Cl_00619_p,11.768805479535567,-13.524424851013071,14.126916242428194,-12.928017251136009,12.725043415985839,-13.175784481766913,-7.405487023558999,3.142744996905435,-10.548232020464434,0.12889205775605816
B_00394_LB_00311_Cl_00533,21.8764823,-27.86959675,16.509344779885204,-26.87830586429487,B_00394_LB_00311_r,Cl_00533_r,B_00394_LB_00311_p,Cl_00533_p,14.066529273158695,-27.59328043099973,16.008579449830744,-27.211513500372217,14.64923180855958,-27.24206226083406,-5.367137520114795,2.442815506726509,-7.809953026841304,0.9912908857051299
B_00394_LB_00311_Cl_00543,15.76760037,-38.0549885,12.920089895782503,-36.97015216226709,B_00394_LB_00311_r,Cl_00543_r,B_00394_LB_00311_p,Cl_00543_p,9.593170704463711,-37.87066134440129,12.05647257698691,-37.33051475736267,10.606394850991837,-37.47922163031296,-2.847510474217497,3.326919191318792,-6.174429665536289,1.0848363377329093
B_00394_LB_00311_Cl_00602,13.66671783,-30.8964685,12.24147856250964,-28.29651276153445,B_00394_LB_00311_r,Cl_00602_r,B_00394_LB_00311_p,Cl_00602_p,8.391224664973553,-29.653170305701806,11.147116656669807,-28.77025524117972,9.659829320045343,-29.08103702517555,-1.42523926749036,3.8502538975360867,-5.275493165026447,2.5999557384655496
B_00394_LB_00311_Cl_00607,21.72718122,-26.853235,15.56070476522038,-26.17688522862121,B_00394_LB_00311_r,Cl_00607_r,B_00394_LB_00311_p,Cl_00607_p,13.105985600428975,-27.016596429695355,14.998188854860329,-26.52344469843903,13.738935540711632,-26.64692281137606,-6.166476454779618,2.454719164791406,-8.621195619571024,0.676349771378792
B_00394_LB_00312_Cl_00445,17.27707045,-30.65030025,9.651575415810546,-29.764658030635896,B_00394_LB_00312_r,Cl_00445_r,B_00394_LB_00312_p,Cl_00445_p,7.354017430038796,-30.141560383483814,9.165693575022154,-29.8585257949141,7.952115941466931,-29.980804062357276,-7.625495034189454,2.29755798577175,-9.923053019961204,0.8856422193641045
B_00394_LB_00312_Cl_00446,19.7419783,-29.86969025,12.938288101587569,-29.883716538357078,B_00394_LB_00312_r,Cl_00446_r,B_00394_LB_00312_p,Cl_00446_p,10.591907333280618,-29.920606439572207,12.504162150828337,-29.84812227041608,11.128132913477511,-29.981953998546864,-6.803690198412431,2.3463807683069504,-9.150070966719381,-0.01402628835707631
B_00394_LB_00312_Cl_00453,20.65425663,-16.70474025,16.209635374064238,-15.11704887493022,B_00394_LB_00312_r,Cl_00453_r,B_00394_LB_00312_p,Cl_00453_p,12.55937589895505,-15.951891796557275,15.172461661307002,-15.372999407593957,13.773436340441805,-15.63061812844429,-4.444621255935761,3.6502594751091877,-8.094880731044949,1.587691375069781
B_00394_LB_00312_Cl_00455,13.982708,-33.14900525,9.484603619578044,-31.925461505187823,B_00394_LB_00312_r,Cl_00455_r,B_00394_LB_00312_p,Cl_00455_p,6.46861347467243,-32.760304426814876,8.772517395929817,-32.192431374059055,7.354413702646622,-32.41960905576804,-4.498104380421957,3.015990144905614,-7.514094525327571,1.2235437448121793
B_00394_LB_00312_Cl_00461,22.87787818,-21.48127025,14.42191459450345,-20.1360075043047,B_00394_LB_00312_r,Cl_00461_r,B_00394_LB_00312_p,Cl_00461_p,12.548080207244686,-20.721013561389015,14.085020295786522,-20.398940453091154,12.966234378923573,-20.43436853850536,-8.45596358549655,1.8738343872587642,-10.329797972755314,1.345262745695301
B_00394_LB_00312_Cl_00463,21.94271492,-23.4487965,14.32628576962114,-23.37184520303252,B_00394_LB_00312_r,Cl_00463_r,B_00394_LB_00312_p,Cl_00463_p,11.986637843521166,-23.617581861303865,13.8610265068331,-23.507990304555673,12.555846819856121,-23.475590920657446,-7.61642915037886,2.3396479260999747,-9.956077076478834,0.07695129696747927
B_00394_LB_00312_Cl_00504,30.059509,-6.7849065,24.484272300269875,-5.176539119901344,B_00394_LB_00312_r,Cl_00504_r,B_00394_LB_00312_p,Cl_00504_p,21.172971407250536,-6.011382041457059,23.584845397520027,-5.462567310134969,22.240396284894565,-5.649971545158112,-5.575236699730123,3.3113008930193395,-8.886537592749463,1.608367380098656
B_00394_LB_00312_Cl_00523,22.28562485,-18.66687,15.18508490775181,-17.64779599348714,B_00394_LB_00312_r,Cl_00523_r,B_00394_LB_00312_p,Cl_00523_p,12.939742556999935,-18.00229129051749,14.720373500883882,-17.815480758501064,13.515147806397444,-17.81704447588323,-7.100539942248192,2.2453423507518746,-9.345882293000066,1.0190740065128594
B_00394_LB_00312_Cl_00532,22.2515767,-22.22121825,13.64389635833052,-21.07634836262012,B_00394_LB_00312_r,Cl_00532_r,B_00394_LB_00312_p,Cl_00532_p,11.664139560673723,-21.622143495355076,13.27661752854385,-21.252030883441215,12.102059536555002,-21.37209152517946,-8.60768034166948,1.9797567976567976,-10.587437139326278,1.1448698873798797
B_00394_LB_00312_Cl_00544,18.55981222,-28.61218025,12.4962818306506,-27.523262523348954,B_00394_LB_00312_r,Cl_00544_r,B_00394_LB_00312_p,Cl_00544_p,9.683081407881414,-28.071651856828616,11.844650633220743,-27.684915492668765,10.507335241377932,-27.838040383672208,-6.063530389349401,2.813200422769187,-8.876730812118588,1.0889177266510472
B_00394_LB_00312_Cl_00549,14.54958523,-34.63367025,9.198889417111324,-32.715131464740935,B_00394_LB_00312_r,Cl_00549_r,B_00394_LB_00312_p,Cl_00549_p,5.808367405353271,-33.38408620763611,8.293641778419332,-32.920548147750324,6.892726714923099,-33.11053954915143,-5.3506958128886755,3.390522011758054,-8.741217824646728,1.9185387852590665
B_00394_LB_00312_Cl_00552,25.19120712,-15.86552175,17.83911822432287,-14.977852343461503,B_00394_LB_00312_r,Cl_00552_r,B_00394_LB_00312_p,Cl_00552_p,15.815202034056549,-15.346564210239439,17.47847681386478,-15.22098284825759,16.257943493838763,-15.101729052322064,-7.352088895677131,2.0239161902663216,-9.376005085943452,0.887669406538496
B_00394_LB_00312_Cl_00561,25.5800626,-20.68108225,19.298135809822103,-19.34044422101329,B_00394_LB_00312_r,Cl_00561_r,B_00394_LB_00312_p,Cl_00561_p,16.308591794203686,-20.175287142711685,18.466685762794988,-19.672921810758133,17.22867159369946,-19.8457276294279,-6.281926790177899,2.989544015618417,-9.271470805796316,1.3406380289867101
B_00394_LB_00312_Cl_00574,21.08867488,-24.17512775,13.25386734388739,-22.77686434749747,B_00394_LB_00312_r,Cl_00574_r,B_00394_LB_00312_p,Cl_00574_p,11.166068431888403,-23.53441813331758,12.881063172765279,-22.968052412433696,11.652642233881686,-23.277407202113668,-7.83480753611261,2.087798911998986,-9.922606448111596,1.3982634025025327
B_00394_LB_00312_Cl_00590,17.59129735,-31.1891345,11.06814012521105,-31.59702407413012,B_00394_LB_00312_r,Cl_00590_r,B_00394_LB_00312_p,Cl_00590_p,8.573060312187256,-31.823575747137173,10.576271885305777,-31.65996782532827,9.190970491954543,-31.766843881237936,-6.523157224788951,2.4950798130237946,-9.018237037812746,-0.4078895741301167
B_00394_LB_00312_Cl_00591,22.32151785,-22.706213,16.09009997160562,-21.736155808882422,B_00394_LB_00312_r,Cl_00591_r,B_00394_LB_00312_p,Cl_00591_p,13.230619365852478,-22.303906064412256,15.353866117548675,-21.992416896524404,14.13297260718408,-22.019223832452706,-6.231417878394378,2.8594806057531432,-9.090898484147521,0.9700571911175793
B_00394_LB_00312_Cl_00597,18.17599557,-25.37804525,11.642449744737496,-24.5268466349076,B_00394_LB_00312_r,Cl_00597_r,B_00394_LB_00312_p,Cl_00597_p,8.984970567029972,-24.866197672010983,11.033140488475889,-24.615004730033185,9.710826896009,-24.76712736831052,-6.533545825262506,2.6574791777075237,-9.19102500297003,0.8511986150924002
B_00394_LB_00312_Cl_00601,25.0060256,-16.2513715,19.850189256217377,-14.471601780888736,B_00394_LB_00312_r,Cl_00601_r,B_00394_LB_00312_p,Cl_00601_p,16.667933713771852,-15.306444702373112,19.030261690242543,-14.728066402029627,17.65968924539197,-14.990405018451698,-5.1558363437826245,3.1822555424455246,-8.338091886228149,1.7797697191112647
B_00394_LB_00312_Cl_00602,17.46109738,-24.41859775,13.479589126627854,-22.645952401556805,B_00394_LB_00312_r,Cl_00602_r,B_00394_LB_00312_p,Cl_00602_p,9.205534428753403,-23.48079532318386,12.156337872850202,-22.902524748298564,10.72289129729965,-23.152710768803583,-3.9815082533721444,4.274054697874451,-8.255562951246596,1.772645348443195
B_00394_LB_00312_Cl_00604,23.677583,-19.876188,15.259644490323517,-19.589934935272428,B_00394_LB_00312_r,Cl_00604_r,B_00394_LB_00312_p,Cl_00604_p,13.539504419221258,-19.95959162842195,15.012099445777581,-19.819085559526002,13.852970268275087,-19.71363158199392,-8.417938509676482,1.720140071102259,-10.13807858077874,0.28625306472757117
B_00394_LB_00313_Cl_00457,28.82960272,-6.83190625,21.592877045503094,-6.6400549523596455,B_00394_LB_00313_r,Cl_00457_r,B_00394_LB_00313_p,Cl_00457_p,18.972554448585324,-8.048538584262781,21.01908907594861,-7.08777680678476,19.68274200830421,-7.493668470387974,-7.236725674496906,2.62032259691777,-9.857048271414676,0.1918512976403548
B_00394_LB_00313_Cl_00473,21.00915808,-19.232875,13.725037572189455,-22.531217141410732,B_00394_LB_00313_r,Cl_00473_r,B_00394_LB_00313_p,Cl_00473_p,12.133812167774474,-21.937221779439202,13.604331852397467,-22.19180378234633,12.357049896279337,-22.237273312277516,-7.2841205078105435,1.5912254044149812,-8.875345912225525,-3.298342141410732
B_00394_LB_00313_Cl_00488,28.27124695,-5.9744275,25.178429009249445,-3.882670139259533,B_00394_LB_00313_r,Cl_00488_r,B_00394_LB_00313_p,Cl_00488_p,23.289790337479698,-4.446138111392811,24.84148238652656,-4.049237349827059,23.613009588271613,-4.268529362317516,-3.092817940750553,1.8886386717697476,-4.981456612520301,2.091757360740467
B_00394_LB_00313_Cl_00597,23.95266645,-15.26048625,16.348998064589026,-16.62139670920011,B_00394_LB_00313_r,Cl_00597_r,B_00394_LB_00313_p,Cl_00597_p,13.167589315821289,-16.73064449883429,15.539300438677238,-16.629083729397248,14.134077671926994,-16.733743317728532,-7.603668385410973,3.181408748767737,-10.78507713417871,-1.3609104592001096
B_00394_LB_00313_Cl_00602,25.2166899,-14.30103875,17.931375958784304,-14.740502476134669,B_00394_LB_00313_r,Cl_00602_r,B_00394_LB_00313_p,Cl_00602_p,15.007419363534487,-15.345242150007165,17.2427781399987,-14.916603747377271,15.846709595669246,-15.11932671793624,-7.285313941215694,2.923956595249818,-10.209270536465512,-0.4394637261346688
B_00394_LB_00313_Cl_00621,21.6749293,-22.27781875,12.82059839271585,-22.364445158318684,B_00394_LB_00313_r,Cl_00621_r,B_00394_LB_00313_p,Cl_00621_p,10.257267153311098,-22.925252946456947,12.269120291944363,-22.514242625208613,10.980037629790358,-22.733855016563833,-8.85433090728415,2.563331239404752,-11.417662146688901,-0.08662640831868273
B_00394_LB_00315_Cl_00593,31.63151572,-9.749091,26.022469313735773,-6.5320647624504975,B_00394_LB_00315_r,Cl_00593_r,B_00394_LB_00315_p,Cl_00593_p,23.202459783908115,-7.178136281170149,25.33189615553878,-6.665492975295181,24.016590979328107,-6.958184137549117,-5.609046406264227,2.820009529827658,-8.429055936091885,3.2170262375495025
B_00394_LB_00315_Cl_00602,21.46253938,-19.67507425,17.446636303284148,-17.4544715428476,B_00394_LB_00315_r,Cl_00602_r,B_00394_LB_00315_p,Cl_00602_p,13.22554784468531,-18.156986420909064,16.155835235024306,-17.642790203884292,14.694813623260728,-17.898467113493286,-4.015903076715851,4.221088458598837,-8.236991535314688,2.220602707152402
B_00394_LB_00316_Cl_00594,26.1649679,-12.25413375,19.19037679877848,-10.14189394036463,B_00394_LB_00316_r,Cl_00594_r,B_00394_LB_00316_p,Cl_00594_p,17.724195714290925,-10.46771633831108,19.068666719460257,-10.227575167788645,17.900583454704233,-10.37894248826232,-6.97459110122152,1.4661810844875554,-8.440772185709076,2.112239809635369
B_00394_LB_00317_Cl_00443,20.63446527,-26.5908145,12.845774995229702,-26.99347464186761,B_00394_LB_00317_r,Cl_00443_r,B_00394_LB_00317_p,Cl_00443_p,10.555882429175416,-27.38553488877532,12.395240649400671,-27.1298424309929,11.158350066940027,-27.192221453107717,-7.788690274770298,2.289892566054286,-10.078582840824584,-0.4026601418676101
B_00394_LB_00317_Cl_00457,25.62222433,-14.3068745,19.088215405540573,-13.22062258118902,B_00394_LB_00317_r,Cl_00457_r,B_00394_LB_00317_p,Cl_00457_p,16.31254291383365,-14.717862574673921,18.49492925803437,-13.717346043188957,17.086118146839297,-14.100585867796195,-6.534008924459428,2.775672491706924,-9.309681416166352,1.08625191881098
B_00394_LB_00317_Cl_00461,26.00888983,-18.8386795,17.467235774826545,-18.81112520771194,B_00394_LB_00317_r,Cl_00461_r,B_00394_LB_00317_p,Cl_00461_p,15.400044189498422,-19.25478437848078,17.03424547008541,-19.042588688859414,15.91160527270399,-19.007901885331595,-8.541654055173456,2.067191585328123,-10.60884564050158,0.0275542922880625
B_00394_LB_00317_Cl_00466,29.61848945,-8.0830785,22.075638331943107,-7.8838839836540116,B_00394_LB_00317_r,Cl_00466_r,B_00394_LB_00317_p,Cl_00466_p,19.44861629486005,-8.592026373510988,21.423434587968746,-8.192974557185984,20.21618305749933,-8.252183250194573,-7.542851118056891,2.6270220370830586,-10.16987315513995,0.19919451634598762
B_00394_LB_00317_Cl_00502,28.0207866,-13.12786475,19.03017214567319,-13.978926871032778,B_00394_LB_00317_r,Cl_00502_r,B_00394_LB_00317_p,Cl_00502_p,17.45786083406105,-14.098939448450656,18.778614645021065,-14.164155112481918,17.731057930447296,-13.955476727221148,-8.99061445432681,1.5723113116121397,-10.56292576593895,-0.8510621210327773
B_00394_LB_00317_Cl_00504,32.33991303,-4.14231575,26.21939358115005,-3.851656823308583,B_00394_LB_00317_r,Cl_00504_r,B_00394_LB_00317_p,Cl_00504_p,22.923657422542522,-4.545152858620166,25.34069920586977,-4.106215545831891,23.991483567634212,-4.223504891984349,-6.120519448849947,3.2957361586075287,-9.416255607457476,0.290658926691417
B_00394_LB_00317_Cl_00532,24.5033479,-19.5786275,17.972967124957705,-19.75146606602736,B_00394_LB_00317_r,Cl_00532_r,B_00394_LB_00317_p,Cl_00532_p,14.505231546041362,-20.155914312446843,16.99637005183604,-19.895679119209476,15.677941260381491,-19.945624871863018,-6.530380775042296,3.4677355789163435,-9.99811635395864,-0.1728385660273588
B_00394_LB_00317_Cl_00574,22.38757478,-21.532537,14.25669536183316,-21.451982050904707,B_00394_LB_00317_r,Cl_00574_r,B_00394_LB_00317_p,Cl_00574_p,11.90705842836672,-22.06818895033801,13.793601350949068,-21.61170064813062,12.50672340517717,-21.850940548939906,-8.130879418166842,2.3496369334664404,-10.480516351633282,0.08055494909529415
B_00394_LB_00317_Cl_00591,23.87304298,-20.06362225,18.469858773983603,-20.41127351228966,B_00394_LB_00317_r,Cl_00591_r,B_00394_LB_00317_p,Cl_00591_p,14.296281295532799,-20.837676881361347,17.103175250148087,-20.636065132149987,15.84621133430323,-20.59275717927894,-5.403184206016398,4.173577478450804,-9.576761684467202,-0.34765126228965926
B_00394_LB_00317_Cl_00597,20.24907988,-22.7354545,14.290587298684454,-23.20196433831484,B_00394_LB_00317_r,Cl_00597_r,B_00394_LB_00317_p,Cl_00597_p,10.707688165821198,-23.39996848924543,13.298123604001555,-23.258652965801446,11.877717227702892,-23.340660715136753,-5.9584925813155465,3.582899132863256,-9.541391714178802,-0.46650983831484183
B_00394_LB_00317_Cl_00601,25.8439891,-13.60878075,20.83887267862009,-13.146719484295977,B_00394_LB_00317_r,Cl_00601_r,B_00394_LB_00317_p,Cl_00601_p,17.0089521815783,-13.840215519464879,19.688185876357654,-13.37171463779789,18.33573785393617,-13.563938365277934,-5.005116421379913,3.829920497041787,-8.8350369184217,0.4620612657040226
B_00394_LB_00317_Cl_00602,20.6203528,-21.776007,15.766534866018588,-21.321070104964043,B_00394_LB_00317_r,Cl_00602_r,B_00394_LB_00317_p,Cl_00602_p,11.892278109741461,-22.014566140418307,14.659656497795202,-21.546172983781467,13.205036643444906,-21.72624411534446,-4.853817933981411,3.874256756277127,-8.728074690258538,0.45493689503595647
B_00394_LB_00317_Cl_00603,32.99506067,-5.01843125,26.015175920803948,-4.526880022210425,B_00394_LB_00317_r,Cl_00603_r,B_00394_LB_00317_p,Cl_00603_p,23.098805742050786,-5.1518196612662255,25.25973075019094,-4.817157591677758,24.01712367152372,-4.832660492875926,-6.979884749196053,2.916370178753162,-9.896254927949215,0.49155122778957505
B_00394_LB_00317_Cl_00604,24.91859602,-17.23359725,15.484694813566747,-18.265052638679663,B_00394_LB_00317_r,Cl_00604_r,B_00394_LB_00317_p,Cl_00604_p,13.831062286381213,-18.4933624456564,15.274118223375417,-18.462733795294263,14.122412943058258,-18.287164928820154,-9.433901206433251,1.6536325271855343,-11.087533733618786,-1.0314553886796638
B_00394_LB_00317_Cl_00610,22.88378295,-18.21048925,14.69743004471131,-18.191268392079685,B_00394_LB_00317_r,Cl_00610_r,B_00394_LB_00317_p,Cl_00610_p,12.976358199239419,-18.717932108289087,14.445846937577418,-18.49609187076577,13.30050167175227,-18.36945916708723,-8.18635290528869,1.7210718454718918,-9.907424750760581,0.01922085792031325
B_00394_LB_00318_Cl_00519,27.9276154,-16.0114155,20.404018885421625,-13.361319590224005,B_00394_LB_00318_r,Cl_00519_r,B_00394_LB_00318_p,Cl_00519_p,18.86634256048433,-14.052486961719644,20.169405730683685,-13.64407149047742,19.122558943542888,-13.781230355508622,-7.523596514578376,1.5376763249372942,-9.06127283951567,2.6500959097759935
B_00394_LB_00320_Cl_00489,20.39892687,-10.01722175,18.97188577611098,-6.468436649708928,B_00394_LB_00320_r,Cl_00489_r,B_00394_LB_00320_p,Cl_00489_p,14.89770907477424,-7.154818851426479,17.70098373669878,-6.759213083076266,16.310038673853338,-6.901887653678835,-1.4270410938890201,4.074176701336741,-5.501217795225761,3.548785100291071
