component_type,component_key,log_path,log_found,log_source,target_atom_index,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after,n_spin_atoms,target_spin_density,max_abs_spin_density,dominant_spin_density,sum_spin_density,total_abs_spin_density,B_Index,N_Index,N_Atomid,Cl_Index
BN_radical_complex_r,BN_00390_00160,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00160_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7636,0.7501,0.7501,0.013599999999999945,9.999999999998899e-05,18,0.159181,0.507627,0.507627,0.999999,1.1000649999999998,390.0,160.0,2.0,
BN_radical_complex_r,BN_00390_00177,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00177_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7532,0.75,0.75,0.0031999999999999806,0.0,19,0.318351,0.430817,0.430817,0.9999990000000002,1.098045,390.0,177.0,2.0,
BN_radical_complex_r,BN_00390_00184,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00184_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7791,0.7503,0.7503,0.029100000000000015,0.00029999999999996696,24,-0.007218,0.277892,0.277892,0.9999979999999999,1.167778,390.0,184.0,2.0,
BN_radical_complex_r,BN_00390_00185,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00185_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7613,0.7501,0.7501,0.011299999999999977,9.999999999998899e-05,23,0.329509,0.347758,0.347758,0.9999989999999997,1.273485,390.0,185.0,2.0,
BN_radical_complex_r,BN_00390_00201,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00201_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7703,0.7503,0.7503,0.020299999999999985,0.00029999999999996696,31,0.34557,0.34557,0.34557,0.999998,1.5793279999999998,390.0,201.0,2.0,
BN_radical_complex_r,BN_00390_00207,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00207_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7558,0.75,0.75,0.005800000000000027,0.0,20,0.310004,0.401132,0.401132,1.000002,1.210896,390.0,207.0,2.0,
BN_radical_complex_r,BN_00390_00236,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00236_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7798,0.7506,0.7506,0.02980000000000005,0.0006000000000000449,17,0.11266,0.466795,0.466795,1.000001,1.630387,390.0,236.0,7.0,
BN_radical_complex_r,BN_00390_00242,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00242_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7921,0.7511,0.7511,0.042100000000000026,0.0010999999999999899,23,0.172522,0.509196,0.509196,1.000002,2.075018,390.0,242.0,5.0,
BN_radical_complex_r,BN_00390_00243,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00243_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7922,0.7511,0.7511,0.042200000000000015,0.0010999999999999899,14,0.118144,0.491086,0.491086,0.9999990000000001,1.7312830000000003,390.0,243.0,2.0,
BN_radical_complex_r,BN_00390_00251,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00251_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7883,0.7509,0.7509,0.0383,0.0009000000000000119,17,0.150174,0.508184,0.508184,1.000001,1.9231489999999998,390.0,251.0,4.0,
BN_radical_complex_r,BN_00390_00254,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00254_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.8033,0.7517,0.7517,0.053300000000000014,0.0017000000000000348,16,0.07917,0.448587,0.448587,0.9999979999999999,2.31937,390.0,254.0,9.0,
BN_radical_complex_r,BN_00390_00255,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00255_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7844,0.7507,0.7507,0.034399999999999986,0.0007000000000000339,22,0.133909,0.558203,0.558203,0.9999990000000002,1.7888030000000001,390.0,255.0,9.0,
BN_radical_complex_r,BN_00390_00258,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00258_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.8129,0.7524,0.7524,0.06289999999999996,0.0023999999999999577,18,0.097659,0.452211,0.452211,1.000001,2.412051,390.0,258.0,9.0,
BN_radical_complex_r,BN_00390_00263,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00263_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7788,0.7506,0.7506,0.028800000000000048,0.0006000000000000449,25,0.101735,0.404562,0.404562,0.999999,1.6585729999999999,390.0,263.0,7.0,
BN_radical_complex_r,BN_00390_00267,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00267_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7927,0.7511,0.7511,0.04269999999999996,0.0010999999999999899,16,0.143269,0.457033,0.457033,1.0000010000000001,1.7994949999999998,390.0,267.0,6.0,
BN_radical_complex_r,BN_00390_00271,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00271_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7833,0.7507,0.7507,0.033299999999999996,0.0007000000000000339,14,0.131166,0.50377,0.50377,1.0000010000000001,1.738443,390.0,271.0,3.0,
BN_radical_complex_r,BN_00390_00273,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00273_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7942,0.7512,0.7512,0.04420000000000002,0.0011999999999999789,16,0.096519,0.641481,0.641481,0.9999999999999999,2.104598,390.0,273.0,4.0,
BN_radical_complex_r,BN_00390_00276,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00276_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7847,0.7508,0.7508,0.03469999999999995,0.0008000000000000229,26,0.155665,0.474878,0.474878,0.999999,1.789977,390.0,276.0,4.0,
BN_radical_complex_r,BN_00390_00279,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00279_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7883,0.7509,0.7509,0.0383,0.0009000000000000119,14,0.131034,0.456326,0.456326,0.9999979999999999,1.758438,390.0,279.0,3.0,
BN_radical_complex_r,BN_00390_00284,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00284_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7987,0.7515,0.7515,0.048699999999999966,0.0014999999999999458,20,0.104297,0.570165,0.570165,0.9999990000000001,2.0798070000000006,390.0,284.0,7.0,
BN_radical_complex_r,BN_00390_00289,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00289_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7866,0.7508,0.7508,0.036599999999999966,0.0008000000000000229,14,0.144071,0.537238,0.537238,1.0,1.8847420000000001,390.0,289.0,3.0,
BN_radical_complex_r,BN_00390_00292,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00292_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7897,0.7508,0.7508,0.03969999999999996,0.0008000000000000229,15,0.07851,0.390179,0.390179,1.0,1.9549480000000001,390.0,292.0,3.0,
BN_radical_complex_r,BN_00390_00296,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00296_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7903,0.7509,0.7509,0.0403,0.0009000000000000119,21,0.081006,0.365045,0.365045,0.9999990000000002,2.0099229999999997,390.0,296.0,2.0,
BN_radical_complex_r,BN_00390_00300,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00300_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.8039,0.7518,0.7518,0.05389999999999995,0.0018000000000000238,17,0.085408,0.468515,0.468515,1.0000000000000002,2.191224,390.0,300.0,8.0,
BN_radical_complex_r,BN_00390_00306,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00306_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7782,0.7505,0.7505,0.028200000000000003,0.0004999999999999449,15,0.061314,0.50704,0.50704,0.9999990000000002,1.7112429999999998,390.0,306.0,4.0,
BN_radical_complex_r,BN_00390_00307,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00307_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7957,0.7516,0.7516,0.04569999999999996,0.0016000000000000458,19,0.098628,0.545367,0.545367,1.0000000000000002,2.272992,390.0,307.0,5.0,
BN_radical_complex_r,BN_00390_00309,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00309_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7836,0.7507,0.7507,0.03359999999999996,0.0007000000000000339,13,0.108883,0.43871,0.43871,1.000001,1.665705,390.0,309.0,3.0,
BN_radical_complex_r,BN_00390_00312,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00312_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7846,0.7507,0.7507,0.034599999999999964,0.0007000000000000339,13,0.125493,0.562211,0.562211,0.9999999999999999,1.8396379999999999,390.0,312.0,2.0,
BN_radical_complex_r,BN_00390_00314_Naid_00002,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00390_Nu_00314_Naid_00002_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7754,0.7502,0.7502,0.025399999999999978,0.00019999999999997797,12,0.171785,0.500029,0.500029,0.999999,1.532083,390.0,314.0,2.0,
BN_radical_complex_r,BN_00390_00315,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00315_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7826,0.7507,0.7507,0.03259999999999996,0.0007000000000000339,12,0.110529,0.586386,0.586386,1.0000019999999998,1.8004280000000004,390.0,315.0,1.0,
BN_radical_complex_r,BN_00390_00316,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00316_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7894,0.7509,0.7509,0.03939999999999999,0.0009000000000000119,25,0.117424,0.534165,0.534165,0.999999,1.940555,390.0,316.0,7.0,
BN_radical_complex_r,BN_00390_00320,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00320_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7908,0.751,0.751,0.04079999999999995,0.0010000000000000009,25,0.148136,0.490369,0.490369,1.000003,1.905881,390.0,320.0,2.0,
BN_radical_complex_r,BN_00390_00324,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00324_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7851,0.7508,0.7508,0.03510000000000002,0.0008000000000000229,19,0.141681,0.569182,0.569182,0.9999999999999999,1.877776,390.0,324.0,3.0,
BN_radical_complex_r,BN_00390_00325,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00325_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7862,0.7505,0.7505,0.03620000000000001,0.0004999999999999449,16,0.096895,0.526597,0.526597,1.0000019999999998,1.762112,390.0,325.0,4.0,
BN_radical_complex_r,BN_00390_00326,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00326_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7815,0.7505,0.7505,0.03149999999999997,0.0004999999999999449,24,0.089719,0.566446,0.566446,1.000001,1.770705,390.0,326.0,3.0,
BN_radical_complex_r,BN_00390_00330,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00330_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7752,0.7504,0.7504,0.0252,0.00039999999999995595,24,0.144083,0.456955,0.456955,1.0,1.567714,390.0,330.0,3.0,
BN_radical_complex_r,BN_00390_00331,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00331_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7838,0.7507,0.7507,0.03380000000000005,0.0007000000000000339,21,0.130204,0.517074,0.517074,1.0000010000000001,1.8062810000000002,390.0,331.0,2.0,
BN_radical_complex_r,BN_00390_00338,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00338_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7561,0.75,0.75,0.006099999999999994,0.0,16,0.107624,0.732099,0.732099,1.0,1.076224,390.0,338.0,3.0,
BN_radical_complex_r,BN_00390_00369,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00369_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7844,0.7508,0.7508,0.034399999999999986,0.0008000000000000229,25,0.083601,0.47657,0.47657,1.0000010000000001,1.966021,390.0,369.0,2.0,
BN_radical_complex_r,BN_00390_00375_Naid_00005,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00390_Nu_00375_Naid_00005_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7577,0.75,0.75,0.00770000000000004,0.0,21,0.077892,0.6005,0.6005,1.000001,1.113961,390.0,375.0,5.0,
BN_radical_complex_r,BN_00390_00379,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00379_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7666,0.7501,0.7501,0.016599999999999948,9.999999999998899e-05,20,0.097145,0.460245,0.460245,1.0000030000000002,1.3679970000000004,390.0,379.0,9.0,
BN_radical_complex_r,BN_00390_00381,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00381_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7764,0.7502,0.7502,0.02639999999999998,0.00019999999999997797,11,0.14696,0.521471,0.521471,0.9999999999999998,1.553978,390.0,381.0,2.0,
BN_radical_complex_r,BN_00390_00384,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00384_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7775,0.7504,0.7504,0.02749999999999997,0.00039999999999995595,17,0.075558,0.371107,0.371107,0.9999990000000001,1.497061,390.0,384.0,6.0,
BN_radical_complex_r,BN_00390_00385,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00390_Nu_00385_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7751,0.7504,0.7504,0.02510000000000001,0.00039999999999995595,15,0.105069,0.420457,0.420457,1.0,1.56308,390.0,385.0,4.0,
BN_radical_complex_r,BN_00391_00004,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00004_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7657,0.7501,0.7501,0.015700000000000047,9.999999999998899e-05,22,0.846687,0.846687,0.846687,1.0000020000000003,1.703648,391.0,4.0,1.0,
BN_radical_complex_r,BN_00391_00011,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00011_r_0002.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7675,0.7501,0.7501,0.01749999999999996,9.999999999998899e-05,29,0.786031,0.786031,0.786031,0.9999970000000001,1.598301,391.0,11.0,2.0,
BN_radical_complex_r,BN_00391_00013,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00013_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.767,0.7501,0.7501,0.017000000000000015,9.999999999998899e-05,21,0.799856,0.799856,0.799856,0.9999990000000001,1.617285,391.0,13.0,1.0,
BN_radical_complex_r,BN_00391_00015,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00015_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7675,0.7501,0.7501,0.01749999999999996,9.999999999998899e-05,24,0.790105,0.790105,0.790105,0.9999999999999999,1.593524,391.0,15.0,1.0,
BN_radical_complex_r,BN_00391_00016,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00016_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7677,0.7501,0.7501,0.01770000000000005,9.999999999998899e-05,30,0.794121,0.794121,0.794121,0.999999,1.6173590000000002,391.0,16.0,3.0,
BN_radical_complex_r,BN_00391_00017,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00017_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7673,0.7501,0.7501,0.017299999999999982,9.999999999998899e-05,25,0.795137,0.795137,0.795137,0.999997,1.6606229999999997,391.0,17.0,4.0,
BN_radical_complex_r,BN_00391_00022,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00022_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.768,0.7501,0.7501,0.018000000000000016,9.999999999998899e-05,24,0.77582,0.77582,0.77582,0.9999979999999998,1.5559800000000001,391.0,22.0,3.0,
BN_radical_complex_r,BN_00391_00025,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00025_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7674,0.7501,0.7501,0.01739999999999997,9.999999999998899e-05,30,0.790373,0.790373,0.790373,0.9999970000000001,1.6792090000000004,391.0,25.0,3.0,
BN_radical_complex_r,BN_00391_00026,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00026_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.767,0.7501,0.7501,0.017000000000000015,9.999999999998899e-05,22,0.805115,0.805115,0.805115,1.000002,1.6002980000000002,391.0,26.0,3.0,
BN_radical_complex_r,BN_00391_00027,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00027_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7666,0.7501,0.7501,0.016599999999999948,9.999999999998899e-05,23,0.805204,0.805204,0.805204,1.0,1.5858119999999998,391.0,27.0,4.0,
BN_radical_complex_r,BN_00391_00032,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00032_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7685,0.7502,0.7502,0.01849999999999996,0.00019999999999997797,27,0.766231,0.766231,0.766231,1.0000019999999996,1.6032939999999998,391.0,32.0,1.0,
BN_radical_complex_r,BN_00391_00033,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00033_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7675,0.7501,0.7501,0.01749999999999996,9.999999999998899e-05,25,0.791451,0.791451,0.791451,1.0000010000000001,1.580597,391.0,33.0,2.0,
BN_radical_complex_r,BN_00391_00035,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00035_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7698,0.7502,0.7502,0.01980000000000004,0.00019999999999997797,28,0.749667,0.749667,0.749667,0.999999,1.6130069999999999,391.0,35.0,2.0,
BN_radical_complex_r,BN_00391_00036,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00036_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7677,0.7501,0.7501,0.01770000000000005,9.999999999998899e-05,31,0.772938,0.772938,0.772938,0.999999,1.5880509999999999,391.0,36.0,7.0,
BN_radical_complex_r,BN_00391_00038,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00038_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7675,0.7501,0.7501,0.01749999999999996,9.999999999998899e-05,26,0.791954,0.791954,0.791954,0.9999999999999998,1.592526,391.0,38.0,2.0,
BN_radical_complex_r,BN_00391_00043_Naid_00001,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00391_Nu_00043_Naid_00001_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7683,0.7501,0.7501,0.018299999999999983,9.999999999998899e-05,24,0.768627,0.768627,0.768627,0.999997,1.5938809999999999,391.0,43.0,1.0,
BN_radical_complex_r,BN_00391_00044,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00044_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.767,0.7501,0.7501,0.017000000000000015,9.999999999998899e-05,23,0.797669,0.797669,0.797669,0.9999999999999996,1.6064740000000004,391.0,44.0,1.0,
BN_radical_complex_r,BN_00391_00045,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00045_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7674,0.7501,0.7501,0.01739999999999997,9.999999999998899e-05,27,0.796327,0.796327,0.796327,1.0,1.592224,391.0,45.0,1.0,
BN_radical_complex_r,BN_00391_00046,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00046_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7806,0.7503,0.7503,0.03059999999999996,0.00029999999999996696,18,0.126838,0.602597,0.602597,1.0000010000000001,1.8872050000000002,391.0,46.0,1.0,
BN_radical_complex_r,BN_00391_00047,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00047_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7668,0.7501,0.7501,0.016800000000000037,9.999999999998899e-05,25,0.808523,0.808523,0.808523,1.000002,1.597086,391.0,47.0,1.0,
BN_radical_complex_r,BN_00391_00049,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00049_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7673,0.7501,0.7501,0.017299999999999982,9.999999999998899e-05,26,0.788464,0.788464,0.788464,0.9999990000000001,1.602149,391.0,49.0,1.0,
BN_radical_complex_r,BN_00391_00050,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00050_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7678,0.7501,0.7501,0.017800000000000038,9.999999999998899e-05,31,0.788643,0.788643,0.788643,1.0000030000000004,1.633223,391.0,50.0,1.0,
BN_radical_complex_r,BN_00391_00052,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00052_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7686,0.7502,0.7502,0.01859999999999995,0.00019999999999997797,29,0.757862,0.757862,0.757862,1.0000010000000001,1.766017,391.0,52.0,4.0,
BN_radical_complex_r,BN_00391_00053,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00053_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7685,0.7501,0.7501,0.01849999999999996,9.999999999998899e-05,25,0.778251,0.778251,0.778251,1.0000010000000001,1.586721,391.0,53.0,1.0,
BN_radical_complex_r,BN_00391_00057,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00057_r_0001.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7682,0.7501,0.7501,0.018199999999999994,9.999999999998899e-05,26,0.785623,0.785623,0.785623,1.000001,1.6309110000000002,391.0,57.0,3.0,
BN_radical_complex_r,BN_00391_00058,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00058_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7674,0.7501,0.7501,0.01739999999999997,9.999999999998899e-05,26,0.789575,0.789575,0.789575,0.9999990000000002,1.5910109999999997,391.0,58.0,3.0,
BN_radical_complex_r,BN_00391_00059,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00059_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7676,0.7502,0.7502,0.01759999999999995,0.00019999999999997797,23,0.775067,0.775067,0.775067,0.9999990000000001,1.674251,391.0,59.0,2.0,
BN_radical_complex_r,BN_00391_00060,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00060_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.7677,0.7501,0.7501,0.01770000000000005,9.999999999998899e-05,28,0.770248,0.770248,0.770248,1.0000000000000002,1.6566020000000001,391.0,60.0,1.0,
BN_radical_complex_r,BN_00391_00063,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00391_Nu_00063_r_0000.log,True,reactant_spe_logs_from_3_Build_DataBase_v1,0.0,True,0,2,0.75,0.767,0.7501,0.7501,0.017000000000000015,9.999999999998899e-05,30,0.787949,0.787949,0.787949,1.0000010000000004,1.624957,391.0,63.0,1.0,
